SRS149244	76775|Malassezia_restricta	1.000000
SRS058723	983966|Cyberlindnera_jadinii_NRRL_Y-1542	1.000000
SRS047014	76775|Malassezia_restricta	1.000000
SRS077335	76775|Malassezia_restricta	1.000000
SRS143085	76775|Malassezia_restricta	2.000000
SRS148091	76775|Malassezia_restricta	1.000000
SRS063518	76775|Malassezia_restricta	1.000000
SRS015453	425265|Malassezia_globosa_CBS_7966	1.000000
SRS015453	76775|Malassezia_restricta	1.000000
SRS045244	?76775|Malassezia_restricta	1.000000
