3112360	559292|Saccharomyces_cerevisiae_S288C	0.038589
3104130	425265|Malassezia_globosa_CBS_7966	0.060397
3117368	76775|Malassezia_restricta	0.050651
3109831	559292|Saccharomyces_cerevisiae_S288C	0.084984
3104322	559292|Saccharomyces_cerevisiae_S288C	0.054793
3117546	559292|Saccharomyces_cerevisiae_S288C	0.075997
3117068	5480|Candida_parapsilosis	0.061671
3117068	559292|Saccharomyces_cerevisiae_S288C	0.049465
3108798	76775|Malassezia_restricta	0.034731
3115530	559292|Saccharomyces_cerevisiae_S288C	0.058083
3110202	?944160|Blastocystis_sp_subtype_2	0.081116
3120536	237561|Candida_albicans_SC5314	0.056462
3120536	559292|Saccharomyces_cerevisiae_S288C	0.060448
3120666	559292|Saccharomyces_cerevisiae_S288C	0.065543
3120666	944160|Blastocystis_sp_subtype_2	0.330732
3113030	559292|Saccharomyces_cerevisiae_S288C	0.021992
3100381	36025|Nakazawaea_holstii	0.164396
3100381	5480|Candida_parapsilosis	0.122992
3100479	76775|Malassezia_restricta	0.012651
3116870	49331|Wickerhamiella_pararugosa	0.033922
3116870	559292|Saccharomyces_cerevisiae_S288C	0.058817
3107873	559292|Saccharomyces_cerevisiae_S288C	0.042794
3104052	5480|Candida_parapsilosis	0.015400
3104052	76775|Malassezia_restricta	0.038675
3100136	5480|Candida_parapsilosis	0.072893
3116173	559292|Saccharomyces_cerevisiae_S288C	0.053438
3109551	237561|Candida_albicans_SC5314	0.033065
3115070	559292|Saccharomyces_cerevisiae_S288C	0.039809
3114844	559292|Saccharomyces_cerevisiae_S288C	0.021442
3106190	1367537|Mycosphaerella_populi_pn0402	0.152104
3117249	559292|Saccharomyces_cerevisiae_S288C	0.045262
3100290	5480|Candida_parapsilosis	0.065261
3109711	306902|Clavispora_lusitaniae_ATCC_42720	0.082170
3109711	52247|Candida_inconspicua	0.061342
3109711	559292|Saccharomyces_cerevisiae_S288C	0.074232
3112341	27294|Kazachstania_unispora	0.106001
3100206	237561|Candida_albicans_SC5314	0.037860
3100206	559292|Saccharomyces_cerevisiae_S288C	0.021404
3114427	559292|Saccharomyces_cerevisiae_S288C	0.073080
3102049	559292|Saccharomyces_cerevisiae_S288C	0.099115
3115612	944160|Blastocystis_sp_subtype_2	0.322999
3110109	559292|Saccharomyces_cerevisiae_S288C	0.134915
3100152	425265|Malassezia_globosa_CBS_7966	0.079904
3100135	5480|Candida_parapsilosis	0.143658
3104249	76775|Malassezia_restricta	0.035905
3115259	559292|Saccharomyces_cerevisiae_S288C	0.041951
3109355	237561|Candida_albicans_SC5314	0.089554
3109355	559292|Saccharomyces_cerevisiae_S288C	0.046770
3109997	559292|Saccharomyces_cerevisiae_S288C	0.029012
3100263	49331|Wickerhamiella_pararugosa	0.155275
3100096	5480|Candida_parapsilosis	0.077908
3110106	2153248|Aspergillus_sp_MA_6041	0.055248
3117453	944160|Blastocystis_sp_subtype_2	0.089024
3119729	559292|Saccharomyces_cerevisiae_S288C	0.050761
3100450	49331|Wickerhamiella_pararugosa	0.099513
