3112360	559292|Saccharomyces_cerevisiae_S288C	4
3104130	425265|Malassezia_globosa_CBS_7966	2
3117368	76775|Malassezia_restricta	3
3109831	559292|Saccharomyces_cerevisiae_S288C	10
3104322	559292|Saccharomyces_cerevisiae_S288C	9
3117546	559292|Saccharomyces_cerevisiae_S288C	17
3117068	5480|Candida_parapsilosis	2
3117068	559292|Saccharomyces_cerevisiae_S288C	8
3108798	76775|Malassezia_restricta	5
3115530	559292|Saccharomyces_cerevisiae_S288C	3
3110202	?944160|Blastocystis_sp_subtype_2	6
3120536	237561|Candida_albicans_SC5314	2
3120536	559292|Saccharomyces_cerevisiae_S288C	8
3120666	559292|Saccharomyces_cerevisiae_S288C	3
3120666	944160|Blastocystis_sp_subtype_2	20
3113030	559292|Saccharomyces_cerevisiae_S288C	2
3100381	36025|Nakazawaea_holstii	119
3100381	5480|Candida_parapsilosis	58
3100479	76775|Malassezia_restricta	2
3116870	49331|Wickerhamiella_pararugosa	2
3116870	559292|Saccharomyces_cerevisiae_S288C	12
3107873	559292|Saccharomyces_cerevisiae_S288C	3
3104052	5480|Candida_parapsilosis	2
3104052	76775|Malassezia_restricta	2
3100136	5480|Candida_parapsilosis	39
3116173	559292|Saccharomyces_cerevisiae_S288C	2
3109551	237561|Candida_albicans_SC5314	5
3115070	559292|Saccharomyces_cerevisiae_S288C	2
3114844	559292|Saccharomyces_cerevisiae_S288C	2
3106190	1367537|Mycosphaerella_populi_pn0402	2
3117249	559292|Saccharomyces_cerevisiae_S288C	17
3100290	5480|Candida_parapsilosis	2
3109711	306902|Clavispora_lusitaniae_ATCC_42720	8
3109711	52247|Candida_inconspicua	26
3109711	559292|Saccharomyces_cerevisiae_S288C	8
3112341	27294|Kazachstania_unispora	2
3100206	237561|Candida_albicans_SC5314	5
3100206	559292|Saccharomyces_cerevisiae_S288C	3
3114427	559292|Saccharomyces_cerevisiae_S288C	40
3102049	559292|Saccharomyces_cerevisiae_S288C	2
3115612	944160|Blastocystis_sp_subtype_2	21
3110109	559292|Saccharomyces_cerevisiae_S288C	3
3100152	425265|Malassezia_globosa_CBS_7966	12
3100135	5480|Candida_parapsilosis	3
3104249	76775|Malassezia_restricta	2
3115259	559292|Saccharomyces_cerevisiae_S288C	2
3109355	237561|Candida_albicans_SC5314	4
3109355	559292|Saccharomyces_cerevisiae_S288C	2
3109997	559292|Saccharomyces_cerevisiae_S288C	5
3100263	49331|Wickerhamiella_pararugosa	64
3100096	5480|Candida_parapsilosis	75
3110106	2153248|Aspergillus_sp_MA_6041	2
3117453	944160|Blastocystis_sp_subtype_2	14
3119729	559292|Saccharomyces_cerevisiae_S288C	9
3100450	49331|Wickerhamiella_pararugosa	2
3119945	559292|Saccharomyces_cerevisiae_S288C	4
3100174	5480|Candida_parapsilosis	96
3104268	559292|Saccharomyces_cerevisiae_S288C	2
3100268	306902|Clavispora_lusitaniae_ATCC_42720	9
3100268	425265|Malassezia_globosa_CBS_7966	3
3100268	49331|Wickerhamiella_pararugosa	4
3100268	5480|Candida_parapsilosis	73
3100268	?76775|Malassezia_restricta	9
3104106	76775|Malassezia_restricta	2
3112487	559292|Saccharomyces_cerevisiae_S288C	4
3119562	559292|Saccharomyces_cerevisiae_S288C	3
3114775	559292|Saccharomyces_cerevisiae_S288C	5
3112518	559292|Saccharomyces_cerevisiae_S288C	8
3100404	306902|Clavispora_lusitaniae_ATCC_42720	6
