3108459	559292|Saccharomyces_cerevisiae_S288C	2.031662
3115375	559292|Saccharomyces_cerevisiae_S288C	3.631984
3112866	559292|Saccharomyces_cerevisiae_S288C	14.072392
3100366	559292|Saccharomyces_cerevisiae_S288C	9.360074
3100151	306902|Clavispora_lusitaniae_ATCC_42720	32.392947
3100151	5480|Candida_parapsilosis	32.278378
3119784	944168|Blastocystis_sp_subtype_3	9.075452
3112360	559292|Saccharomyces_cerevisiae_S288C	3.857693
3104130	425265|Malassezia_globosa_CBS_7966	5.427525
3117368	76775|Malassezia_restricta	4.919987
3109831	559292|Saccharomyces_cerevisiae_S288C	8.660373
3104322	559292|Saccharomyces_cerevisiae_S288C	3.985221
3117546	559292|Saccharomyces_cerevisiae_S288C	10.615622
3117068	5480|Candida_parapsilosis	11.551040
3117068	559292|Saccharomyces_cerevisiae_S288C	9.264750
3108798	76775|Malassezia_restricta	6.013947
3115530	559292|Saccharomyces_cerevisiae_S288C	3.728506
3110202	?944160|Blastocystis_sp_subtype_2	36.654172
3120536	237561|Candida_albicans_SC5314	11.118846
3120536	559292|Saccharomyces_cerevisiae_S288C	11.903884
3120666	559292|Saccharomyces_cerevisiae_S288C	6.633940
3120666	944160|Blastocystis_sp_subtype_2	33.474857
3113030	559292|Saccharomyces_cerevisiae_S288C	1.980705
3100381	36025|Nakazawaea_holstii	19.780504
3100381	5480|Candida_parapsilosis	14.798758
3100479	76775|Malassezia_restricta	2.456885
3116870	49331|Wickerhamiella_pararugosa	3.510867
3116870	559292|Saccharomyces_cerevisiae_S288C	6.087491
3107873	559292|Saccharomyces_cerevisiae_S288C	2.950683
3104052	5480|Candida_parapsilosis	1.855035
3104052	76775|Malassezia_restricta	4.658564
3100136	5480|Candida_parapsilosis	16.402666
3116173	559292|Saccharomyces_cerevisiae_S288C	4.572865
3109551	237561|Candida_albicans_SC5314	7.195805
3115070	559292|Saccharomyces_cerevisiae_S288C	4.630569
3114844	559292|Saccharomyces_cerevisiae_S288C	2.254627
3106190	1367537|Mycosphaerella_populi_pn0402	7.618151
3117249	559292|Saccharomyces_cerevisiae_S288C	4.633655
3100290	5480|Candida_parapsilosis	3.916537
3109711	306902|Clavispora_lusitaniae_ATCC_42720	11.347873
3109711	52247|Candida_inconspicua	8.471463
3109711	559292|Saccharomyces_cerevisiae_S288C	10.251581
3112341	27294|Kazachstania_unispora	11.578482
3100206	237561|Candida_albicans_SC5314	4.665960
